ORG_CODE,DISTRICT_NAME,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White
0610,Ashburnham-Westminster,Worcester,Gr.5,178,2,0,9,3,0,0,164
0610,Ashburnham-Westminster,Worcester,Gr.6,191,3,4,17,10,0,0,157
0610,Ashburnham-Westminster,Worcester,Gr.7,189,4,0,15,10,0,0,160
0610,Ashburnham-Westminster,Worcester,Gr.8,179,1,2,7,4,0,0,165
0610,Ashburnham-Westminster,Worcester,Gr.9,166,4,2,12,1,1,0,146
0610,Ashburnham-Westminster,Worcester,Gr.10,165,1,2,4,4,0,0,154
0610,Ashburnham-Westminster,Worcester,Gr.11,132,1,1,3,1,0,0,126
0610,Ashburnham-Westminster,Worcester,Gr.12,172,0,3,4,2,0,0,163
0610,Ashburnham-Westminster,Worcester,SPED_Beyond_Grade_12,12,0,0,0,0,0,0,12
0610,Ashburnham-Westminster,Worcester,K,136,2,1,4,5,1,0,123
0610,Ashburnham-Westminster,Worcester,PK,29,1,0,1,3,0,0,24
0615,Athol-Royalston,Worcester,Gr.1,109,1,1,14,5,0,0,88
0615,Athol-Royalston,Worcester,Gr.2,117,6,0,12,5,0,0,94
0615,Athol-Royalston,Worcester,Gr.3,127,3,2,9,5,0,0,108
0615,Athol-Royalston,Worcester,Gr.4,122,3,0,10,4,0,0,105
0615,Athol-Royalston,Worcester,Gr.5,118,1,1,14,5,0,0,97
0615,Athol-Royalston,Worcester,Gr.6,113,1,3,5,4,0,0,100
0615,Athol-Royalston,Worcester,Gr.7,116,3,1,15,5,0,0,92
0615,Athol-Royalston,Worcester,Gr.8,111,0,3,14,3,1,0,90
0615,Athol-Royalston,Worcester,Gr.9,100,4,1,22,2,0,0,71
0615,Athol-Royalston,Worcester,Gr.10,79,0,1,9,4,0,0,65
0615,Athol-Royalston,Worcester,Gr.11,78,0,0,4,5,0,0,69
0615,Athol-Royalston,Worcester,Gr.12,85,1,0,7,4,0,0,73
0615,Athol-Royalston,Worcester,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***
0615,Athol-Royalston,Worcester,K,100,1,1,10,3,0,0,85
0615,Athol-Royalston,Worcester,PK,46,1,0,3,1,0,0,41
0616,Ayer Shirley School District,Middlesex,Gr.1,142,2,7,14,8,1,0,110
0616,Ayer Shirley School District,Middlesex,Gr.2,120,3,3,7,11,0,0,96
0616,Ayer Shirley School District,Middlesex,Gr.3,128,6,5,14,6,1,0,96
0616,Ayer Shirley School District,Middlesex,Gr.4,140,4,3,10,17,0,1,105
0616,Ayer Shirley School District,Middlesex,Gr.5,137,6,3,20,6,0,0,102
0616,Ayer Shirley School District,Middlesex,Gr.6,136,8,3,16,2,2,1,104
0616,Ayer Shirley School District,Middlesex,Gr.7,137,7,4,23,4,1,0,98
0616,Ayer Shirley School District,Middlesex,Gr.8,137,4,1,19,4,1,0,108
0616,Ayer Shirley School District,Middlesex,Gr.9,99,2,5,11,3,1,2,75
0616,Ayer Shirley School District,Middlesex,Gr.10,95,3,0,10,1,1,0,80
0616,Ayer Shirley School District,Middlesex,Gr.11,81,5,2,10,7,3,1,53
0616,Ayer Shirley School District,Middlesex,Gr.12,82,0,2,11,13,1,0,55
0616,Ayer Shirley School District,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0616,Ayer Shirley School District,Middlesex,K,118,7,7,11,6,0,0,87
0616,Ayer Shirley School District,Middlesex,PK,51,4,1,3,1,0,0,42
0618,Berkshire Hills,Berkshire,Gr.1,60,1,3,4,7,0,0,45
0618,Berkshire Hills,Berkshire,Gr.2,66,1,3,7,4,0,0,51
0618,Berkshire Hills,Berkshire,Gr.3,53,2,1,3,4,0,0,43
0618,Berkshire Hills,Berkshire,Gr.4,56,0,1,12,4,0,0,39
0618,Berkshire Hills,Berkshire,Gr.5,84,2,4,10,8,0,0,60
0618,Berkshire Hills,Berkshire,Gr.6,70,1,2,9,4,0,0,54
0618,Berkshire Hills,Berkshire,Gr.7,90,0,3,10,4,0,0,73
0618,Berkshire Hills,Berkshire,Gr.8,100,3,2,11,5,0,0,79
0618,Berkshire Hills,Berkshire,Gr.9,113,3,5,8,7,1,0,89
0618,Berkshire Hills,Berkshire,Gr.10,118,0,4,13,3,0,0,98
0618,Berkshire Hills,Berkshire,Gr.11,148,1,3,17,3,1,1,122
0618,Berkshire Hills,Berkshire,Gr.12,122,4,3,9,6,0,2,98
0618,Berkshire Hills,Berkshire,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0618,Berkshire Hills,Berkshire,K,68,0,1,13,8,0,0,46
0618,Berkshire Hills,Berkshire,PK,15,0,0,3,0,0,0,12
0620,Berlin-Boylston,Worcester,Gr.1,84,2,2,8,4,0,0,68
0620,Berlin-Boylston,Worcester,Gr.2,70,0,4,7,3,0,0,56
0620,Berlin-Boylston,Worcester,Gr.3,78,1,3,4,4,0,0,66
0620,Berlin-Boylston,Worcester,Gr.4,67,0,2,3,4,1,0,57
0620,Berlin-Boylston,Worcester,Gr.5,84,0,4,8,5,0,0,67
0620,Berlin-Boylston,Worcester,Gr.6,74,1,3,2,2,0,0,66
0620,Berlin-Boylston,Worcester,Gr.7,92,1,5,6,2,0,1,77
0620,Berlin-Boylston,Worcester,Gr.8,77,4,3,2,3,0,0,65
0620,Berlin-Boylston,Worcester,Gr.9,85,1,7,10,1,0,0,66
0620,Berlin-Boylston,Worcester,Gr.10,72,0,5,7,2,0,0,58
0620,Berlin-Boylston,Worcester,Gr.11,74,1,4,2,1,0,0,66
0620,Berlin-Boylston,Worcester,Gr.12,82,2,2,5,4,0,0,69
0620,Berlin-Boylston,Worcester,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,K,74,0,1,6,2,2,0,63
0620,Berlin-Boylston,Worcester,PK,33,2,2,4,1,0,0,24
0622,Blackstone-Millville,Worcester,Gr.1,107,2,2,11,5,0,0,87
0622,Blackstone-Millville,Worcester,Gr.2,119,4,0,12,3,0,0,100
0622,Blackstone-Millville,Worcester,Gr.3,125,0,0,15,7,0,0,103
0622,Blackstone-Millville,Worcester,Gr.4,108,2,0,10,8,0,0,88
0622,Blackstone-Millville,Worcester,Gr.5,147,0,1,11,6,0,0,129
0622,Blackstone-Millville,Worcester,Gr.6,112,2,0,13,7,0,0,90
0622,Blackstone-Millville,Worcester,Gr.7,132,3,2,11,7,0,0,109
0622,Blackstone-Millville,Worcester,Gr.8,145,0,2,18,5,0,0,120
0622,Blackstone-Millville,Worcester,Gr.9,99,2,0,4,5,0,0,88
0622,Blackstone-Millville,Worcester,Gr.10,110,5,0,10,4,0,0,91
0622,Blackstone-Millville,Worcester,Gr.11,112,1,1,7,5,0,0,98
0622,Blackstone-Millville,Worcester,Gr.12,94,2,3,6,1,0,0,82
0622,Blackstone-Millville,Worcester,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***
0622,Blackstone-Millville,Worcester,K,105,2,1,2,2,0,0,98
0622,Blackstone-Millville,Worcester,PK,46,2,0,2,2,0,0,40
0625,Bridgewater-Raynham,Bristol,Gr.1,401,33,15,22,16,0,0,315
0625,Bridgewater-Raynham,Bristol,Gr.2,423,28,13,28,20,0,1,333
0625,Bridgewater-Raynham,Bristol,Gr.3,435,23,7,15,14,0,2,374
0625,Bridgewater-Raynham,Bristol,Gr.4,424,43,10,11,16,1,0,343
0625,Bridgewater-Raynham,Bristol,Gr.5,405,30,10,11,18,0,0,336
0625,Bridgewater-Raynham,Bristol,Gr.6,408,32,8,9,24,1,0,334
0625,Bridgewater-Raynham,Bristol,Gr.7,431,38,12,9,12,0,0,360
0625,Bridgewater-Raynham,Bristol,Gr.8,485,34,9,9,29,1,1,402
0625,Bridgewater-Raynham,Bristol,Gr.9,309,29,6,10,16,0,0,248
0625,Bridgewater-Raynham,Bristol,Gr.10,327,19,7,5,18,1,0,277
0625,Bridgewater-Raynham,Bristol,Gr.11,361,22,4,7,22,0,1,305
0625,Bridgewater-Raynham,Bristol,Gr.12,373,28,5,6,17,0,0,317
0625,Bridgewater-Raynham,Bristol,SPED_Beyond_Grade_12,11,0,1,1,0,0,0,9
0625,Bridgewater-Raynham,Bristol,K,386,34,9,24,29,0,0,290
0625,Bridgewater-Raynham,Bristol,PK,93,6,6,8,11,0,0,62
0632,Chesterfield-Goshen,Hampshire,Gr.1,18,0,0,0,0,0,0,18
0632,Chesterfield-Goshen,Hampshire,Gr.2,12,0,0,0,0,0,0,12
0632,Chesterfield-Goshen,Hampshire,Gr.3,16,1,0,0,0,0,0,15
0632,Chesterfield-Goshen,Hampshire,Gr.4,16,0,0,0,0,1,0,15
0632,Chesterfield-Goshen,Hampshire,Gr.5,13,0,0,1,0,0,0,12
0632,Chesterfield-Goshen,Hampshire,Gr.6,15,0,0,1,0,1,0,13
0632,Chesterfield-Goshen,Hampshire,Gr.7,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.8,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.9,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.10,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.11,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.12,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,K,11,0,0,1,1,0,0,9
0632,Chesterfield-Goshen,Hampshire,PK,0,***,***,***,***,***,***,***
0635,Central Berkshire,Berkshire,Gr.1,110,0,2,12,8,0,0,88
0635,Central Berkshire,Berkshire,Gr.2,95,1,0,7,6,0,0,81
0635,Central Berkshire,Berkshire,Gr.3,110,0,1,5,3,0,0,101
0635,Central Berkshire,Berkshire,Gr.4,113,0,2,7,8,1,0,95
0635,Central Berkshire,Berkshire,Gr.5,93,1,0,3,2,0,0,87
0635,Central Berkshire,Berkshire,Gr.6,107,0,1,5,11,0,0,90
0635,Central Berkshire,Berkshire,Gr.7,115,0,0,3,1,1,0,110
0635,Central Berkshire,Berkshire,Gr.8,136,2,0,7,6,0,0,121
0635,Central Berkshire,Berkshire,Gr.9,144,1,2,4,5,0,0,132
0635,Central Berkshire,Berkshire,Gr.10,117,0,0,3,3,0,0,111
0635,Central Berkshire,Berkshire,Gr.11,122,1,1,2,4,0,0,114
0635,Central Berkshire,Berkshire,Gr.12,131,0,2,7,3,1,0,118
0635,Central Berkshire,Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0635,Central Berkshire,Berkshire,K,81,1,0,5,4,0,0,71
0635,Central Berkshire,Berkshire,PK,41,0,0,2,1,0,0,38
0640,Concord-Carlisle,Middlesex,Gr.1,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.2,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.3,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.4,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.5,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.6,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.7,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.8,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.9,339,14,21,24,26,1,0,253
0640,Concord-Carlisle,Middlesex,Gr.10,340,17,28,13,16,0,0,266
0640,Concord-Carlisle,Middlesex,Gr.11,321,14,24,15,23,1,0,244
0640,Concord-Carlisle,Middlesex,Gr.12,311,14,28,14,11,0,0,244
0640,Concord-Carlisle,Middlesex,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,K,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,PK,0,***,***,***,***,***,***,***
0645,Dennis-Yarmouth,Barnstable,Gr.1,227,22,7,32,10,1,0,155
0645,Dennis-Yarmouth,Barnstable,Gr.2,246,21,7,27,20,3,0,168
0645,Dennis-Yarmouth,Barnstable,Gr.3,195,17,7,23,11,2,2,133
0645,Dennis-Yarmouth,Barnstable,Gr.4,228,25,5,20,20,8,2,148
0645,Dennis-Yarmouth,Barnstable,Gr.5,245,21,8,25,22,3,0,166
0645,Dennis-Yarmouth,Barnstable,Gr.6,202,16,2,22,25,6,0,131
0645,Dennis-Yarmouth,Barnstable,Gr.7,233,31,4,45,13,7,1,132
0645,Dennis-Yarmouth,Barnstable,Gr.8,228,21,6,33,11,6,0,151
0645,Dennis-Yarmouth,Barnstable,Gr.9,148,14,4,26,12,3,0,89
0645,Dennis-Yarmouth,Barnstable,Gr.10,170,21,5,25,7,3,0,109
0645,Dennis-Yarmouth,Barnstable,Gr.11,156,19,3,21,8,3,0,102
0645,Dennis-Yarmouth,Barnstable,Gr.12,178,18,6,25,10,5,0,114
0645,Dennis-Yarmouth,Barnstable,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0645,Dennis-Yarmouth,Barnstable,K,206,28,5,29,11,3,0,130
0645,Dennis-Yarmouth,Barnstable,PK,77,7,4,5,2,2,0,57
0650,Dighton-Rehoboth,Bristol,Gr.1,176,1,3,5,6,0,0,161
0650,Dighton-Rehoboth,Bristol,Gr.2,207,2,5,9,6,0,0,185
0650,Dighton-Rehoboth,Bristol,Gr.3,193,5,2,6,11,0,0,169
0650,Dighton-Rehoboth,Bristol,Gr.4,202,5,5,7,11,1,0,173
0650,Dighton-Rehoboth,Bristol,Gr.5,201,2,4,13,8,0,0,174
0650,Dighton-Rehoboth,Bristol,Gr.6,198,8,5,6,6,0,0,173
0650,Dighton-Rehoboth,Bristol,Gr.7,231,3,3,11,9,1,0,204
0650,Dighton-Rehoboth,Bristol,Gr.8,231,2,0,11,12,0,0,206
0650,Dighton-Rehoboth,Bristol,Gr.9,180,3,4,9,6,0,0,158
0650,Dighton-Rehoboth,Bristol,Gr.10,169,2,2,4,6,0,0,155
0650,Dighton-Rehoboth,Bristol,Gr.11,178,2,0,9,1,1,0,165
0650,Dighton-Rehoboth,Bristol,Gr.12,220,3,0,7,6,0,0,204
0650,Dighton-Rehoboth,Bristol,SPED_Beyond_Grade_12,6,0,0,0,0,0,0,6
0650,Dighton-Rehoboth,Bristol,K,186,3,4,12,8,0,0,159
0650,Dighton-Rehoboth,Bristol,PK,38,1,1,3,1,0,0,32
0655,Dover-Sherborn,Norfolk,Gr.1,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.2,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.3,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.4,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.5,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.6,162,8,18,7,14,0,0,115
0655,Dover-Sherborn,Norfolk,Gr.7,187,6,29,14,18,0,0,120
0655,Dover-Sherborn,Norfolk,Gr.8,162,8,22,4,8,0,0,120
0655,Dover-Sherborn,Norfolk,Gr.9,176,3,16,9,10,1,0,137
0655,Dover-Sherborn,Norfolk,Gr.10,161,5,18,8,10,1,0,119
0655,Dover-Sherborn,Norfolk,Gr.11,164,6,16,9,6,0,0,127
0655,Dover-Sherborn,Norfolk,Gr.12,169,3,15,3,6,1,0,141
0655,Dover-Sherborn,Norfolk,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,K,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,PK,0,***,***,***,***,***,***,***
0658,Dudley-Charlton Reg,Worcester,Gr.1,235,5,0,26,3,0,0,201
0658,Dudley-Charlton Reg,Worcester,Gr.2,241,4,2,30,11,1,0,193
0658,Dudley-Charlton Reg,Worcester,Gr.3,253,6,1,30,9,0,0,207
0658,Dudley-Charlton Reg,Worcester,Gr.4,244,4,1,16,8,0,0,215
0658,Dudley-Charlton Reg,Worcester,Gr.5,261,7,4,24,6,0,0,220
0658,Dudley-Charlton Reg,Worcester,Gr.6,289,6,0,25,11,1,0,246
0658,Dudley-Charlton Reg,Worcester,Gr.7,329,7,4,30,9,2,0,277
0658,Dudley-Charlton Reg,Worcester,Gr.8,291,4,2,25,4,2,1,253
0658,Dudley-Charlton Reg,Worcester,Gr.9,262,5,4,33,9,0,0,211
0658,Dudley-Charlton Reg,Worcester,Gr.10,213,2,6,16,3,0,1,185
0658,Dudley-Charlton Reg,Worcester,Gr.11,261,3,3,26,5,0,0,224
0658,Dudley-Charlton Reg,Worcester,Gr.12,264,5,3,24,9,0,0,223
0658,Dudley-Charlton Reg,Worcester,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0658,Dudley-Charlton Reg,Worcester,K,218,0,2,24,15,2,0,175
0658,Dudley-Charlton Reg,Worcester,PK,73,0,1,4,3,0,0,65
0660,Nauset,Barnstable,Gr.1,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.2,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.3,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.4,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.5,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.6,174,6,2,13,6,0,0,147
0660,Nauset,Barnstable,Gr.7,190,8,4,12,7,0,0,159
0660,Nauset,Barnstable,Gr.8,207,9,3,11,3,1,0,180
0660,Nauset,Barnstable,Gr.9,192,9,5,12,4,0,0,162
0660,Nauset,Barnstable,Gr.10,209,14,7,8,4,0,0,176
0660,Nauset,Barnstable,Gr.11,219,11,3,7,7,0,1,190
0660,Nauset,Barnstable,Gr.12,234,15,8,14,8,0,0,189
0660,Nauset,Barnstable,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0660,Nauset,Barnstable,K,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,PK,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.1,17,0,0,1,0,0,0,16
0662,Farmington River Reg,Berkshire,Gr.2,10,0,0,0,0,0,0,10
0662,Farmington River Reg,Berkshire,Gr.3,12,0,0,1,0,0,0,11
0662,Farmington River Reg,Berkshire,Gr.4,14,0,0,0,0,0,0,14
0662,Farmington River Reg,Berkshire,Gr.5,10,0,0,0,0,0,0,10
0662,Farmington River Reg,Berkshire,Gr.6,10,0,0,0,0,0,0,10
0662,Farmington River Reg,Berkshire,Gr.7,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.8,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.9,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.10,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.11,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.12,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,K,16,0,0,0,0,0,0,16
0662,Farmington River Reg,Berkshire,PK,18,0,0,1,0,0,0,17
0665,Freetown-Lakeville,Bristol,Gr.1,214,5,0,8,8,0,0,193
0665,Freetown-Lakeville,Bristol,Gr.2,208,2,2,7,12,0,0,185
0665,Freetown-Lakeville,Bristol,Gr.3,210,5,1,9,4,0,0,191
0665,Freetown-Lakeville,Bristol,Gr.4,200,2,0,7,8,0,0,183
0665,Freetown-Lakeville,Bristol,Gr.5,217,6,3,3,5,0,0,200
0665,Freetown-Lakeville,Bristol,Gr.6,204,2,0,2,4,0,0,196
0665,Freetown-Lakeville,Bristol,Gr.7,229,4,2,0,3,0,0,220
0665,Freetown-Lakeville,Bristol,Gr.8,234,8,4,4,4,1,0,213
0665,Freetown-Lakeville,Bristol,Gr.9,199,2,0,4,1,0,0,192
0665,Freetown-Lakeville,Bristol,Gr.10,194,4,1,0,1,0,0,188
0665,Freetown-Lakeville,Bristol,Gr.11,156,2,0,9,5,0,1,139
0665,Freetown-Lakeville,Bristol,Gr.12,205,1,3,3,2,0,0,196
0665,Freetown-Lakeville,Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0665,Freetown-Lakeville,Bristol,K,199,5,1,8,6,0,0,179
0665,Freetown-Lakeville,Bristol,PK,33,0,2,1,0,0,0,30
0670,Frontier,Franklin,Gr.1,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.2,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.3,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.4,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.5,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.6,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.7,114,2,2,13,7,0,0,90
0670,Frontier,Franklin,Gr.8,126,3,2,10,4,0,0,107
0670,Frontier,Franklin,Gr.9,99,5,7,5,7,0,0,75
0670,Frontier,Franklin,Gr.10,99,2,2,8,2,0,0,85
0670,Frontier,Franklin,Gr.11,102,2,1,3,4,0,1,91
0670,Frontier,Franklin,Gr.12,103,2,5,4,3,0,0,89
0670,Frontier,Franklin,SPED_Beyond_Grade_12,6,0,0,0,0,0,0,6
0670,Frontier,Franklin,K,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,PK,0,***,***,***,***,***,***,***
0672,Gateway,Hampshire,Gr.1,49,0,1,3,0,0,0,45
0672,Gateway,Hampshire,Gr.2,52,0,0,3,0,0,0,49
0672,Gateway,Hampshire,Gr.3,72,0,0,5,1,0,0,66
0672,Gateway,Hampshire,Gr.4,51,0,1,2,1,0,0,47
0672,Gateway,Hampshire,Gr.5,59,0,0,1,1,0,0,57
0672,Gateway,Hampshire,Gr.6,77,2,0,1,1,0,0,73
0672,Gateway,Hampshire,Gr.7,69,1,0,8,0,0,1,59
0672,Gateway,Hampshire,Gr.8,58,0,0,3,1,1,0,53
0672,Gateway,Hampshire,Gr.9,49,1,0,4,0,0,0,44
0672,Gateway,Hampshire,Gr.10,50,0,0,3,0,1,0,46
0672,Gateway,Hampshire,Gr.11,39,0,0,2,1,0,0,36
0672,Gateway,Hampshire,Gr.12,53,0,1,3,3,0,0,46
0672,Gateway,Hampshire,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0672,Gateway,Hampshire,K,46,0,0,4,0,0,1,41
0672,Gateway,Hampshire,PK,26,0,0,0,1,0,0,25
0673,Groton-Dunstable,Middlesex,Gr.1,155,0,10,7,10,1,0,127
0673,Groton-Dunstable,Middlesex,Gr.2,169,2,14,12,9,1,0,131
0673,Groton-Dunstable,Middlesex,Gr.3,172,1,8,8,10,1,0,144
0673,Groton-Dunstable,Middlesex,Gr.4,175,3,16,2,12,0,0,142
0673,Groton-Dunstable,Middlesex,Gr.5,155,2,9,6,6,1,0,131
0673,Groton-Dunstable,Middlesex,Gr.6,197,2,18,5,4,0,1,167
0673,Groton-Dunstable,Middlesex,Gr.7,172,3,9,7,4,0,0,149
0673,Groton-Dunstable,Middlesex,Gr.8,182,5,9,5,5,0,0,158
0673,Groton-Dunstable,Middlesex,Gr.9,171,0,9,2,4,1,1,154
0673,Groton-Dunstable,Middlesex,Gr.10,168,1,9,6,3,1,1,147
0673,Groton-Dunstable,Middlesex,Gr.11,188,1,21,6,4,0,0,156
0673,Groton-Dunstable,Middlesex,Gr.12,189,2,15,3,1,0,0,168
0673,Groton-Dunstable,Middlesex,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0673,Groton-Dunstable,Middlesex,K,127,1,8,6,2,0,0,110
0673,Groton-Dunstable,Middlesex,PK,37,0,1,3,1,0,0,32
0674,Gill-Montague,Franklin,Gr.1,56,1,0,10,4,0,0,41
0674,Gill-Montague,Franklin,Gr.2,70,3,2,10,6,0,0,49
0674,Gill-Montague,Franklin,Gr.3,75,1,0,13,1,0,0,60
0674,Gill-Montague,Franklin,Gr.4,65,0,0,9,6,0,1,49
0674,Gill-Montague,Franklin,Gr.5,72,0,0,7,3,0,0,62
0674,Gill-Montague,Franklin,Gr.6,71,1,0,6,5,0,0,59
0674,Gill-Montague,Franklin,Gr.7,82,1,0,11,7,0,1,62
0674,Gill-Montague,Franklin,Gr.8,76,0,0,9,10,1,0,56
0674,Gill-Montague,Franklin,Gr.9,49,2,0,5,5,0,0,37
0674,Gill-Montague,Franklin,Gr.10,38,2,0,6,3,0,0,27
0674,Gill-Montague,Franklin,Gr.11,39,0,0,8,1,1,0,29
0674,Gill-Montague,Franklin,Gr.12,58,0,0,8,3,0,0,47
0674,Gill-Montague,Franklin,SPED_Beyond_Grade_12,6,0,1,0,0,0,0,5
0674,Gill-Montague,Franklin,K,55,2,0,12,2,0,0,39
0674,Gill-Montague,Franklin,PK,34,0,1,9,3,0,0,21
0675,Hamilton-Wenham,Essex,Gr.1,122,0,5,5,2,0,0,110
0675,Hamilton-Wenham,Essex,Gr.2,122,2,5,5,2,0,0,108
0675,Hamilton-Wenham,Essex,Gr.3,134,0,3,10,4,0,0,117
0675,Hamilton-Wenham,Essex,Gr.4,122,0,5,5,4,0,0,108
0675,Hamilton-Wenham,Essex,Gr.5,120,0,5,2,4,0,0,109
0675,Hamilton-Wenham,Essex,Gr.6,136,0,3,7,7,0,3,116
0675,Hamilton-Wenham,Essex,Gr.7,127,0,4,3,1,0,0,119
0675,Hamilton-Wenham,Essex,Gr.8,130,1,3,5,3,0,0,118
0675,Hamilton-Wenham,Essex,Gr.9,124,1,11,8,4,0,0,100
0675,Hamilton-Wenham,Essex,Gr.10,129,1,5,5,4,0,0,114
0675,Hamilton-Wenham,Essex,Gr.11,131,1,3,8,1,0,0,118
0675,Hamilton-Wenham,Essex,Gr.12,140,1,5,6,7,0,0,121
0675,Hamilton-Wenham,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0675,Hamilton-Wenham,Essex,K,122,1,5,8,5,0,0,103
0675,Hamilton-Wenham,Essex,PK,31,0,2,5,0,0,0,24
0680,Hampden-Wilbraham,Hampden,Gr.1,193,5,2,15,8,1,0,162
0680,Hampden-Wilbraham,Hampden,Gr.2,185,4,3,22,8,0,2,146
0680,Hampden-Wilbraham,Hampden,Gr.3,189,7,3,14,4,0,0,161
0680,Hampden-Wilbraham,Hampden,Gr.4,197,6,5,13,6,0,0,167
0680,Hampden-Wilbraham,Hampden,Gr.5,204,3,3,26,9,1,0,162
0680,Hampden-Wilbraham,Hampden,Gr.6,196,4,5,17,8,0,0,162
0680,Hampden-Wilbraham,Hampden,Gr.7,216,7,3,22,9,0,0,175
0680,Hampden-Wilbraham,Hampden,Gr.8,219,6,7,18,5,0,0,183
0680,Hampden-Wilbraham,Hampden,Gr.9,261,7,6,21,17,0,0,210
0680,Hampden-Wilbraham,Hampden,Gr.10,246,7,8,24,5,2,0,200
0680,Hampden-Wilbraham,Hampden,Gr.11,276,9,10,22,7,2,0,226
0680,Hampden-Wilbraham,Hampden,Gr.12,242,8,9,11,8,1,0,205
0680,Hampden-Wilbraham,Hampden,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0680,Hampden-Wilbraham,Hampden,K,156,6,3,14,3,1,0,129
0680,Hampden-Wilbraham,Hampden,PK,85,0,1,5,2,0,0,77
0683,Hampshire,Hampshire,Gr.1,0,***,***,***,***,***,***,***
0683,Hampshire,Hampshire,Gr.2,0,***,***,***,***,***,***,***
0683,Hampshire,Hampshire,Gr.3,0,***,***,***,***,***,***,***
0683,Hampshire,Hampshire,Gr.4,0,***,***,***,***,***,***,***
